PG.ProteinGroups	PG.Genes	PG.ProteinDescriptions	PG.UniProtIds	PG.ProteinNames	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.Quantity	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.MS1Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.MS1Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.MS1Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.MS1Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.MS1Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.MS1Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.MS1Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.MS1Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.MS1Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.MS1Quantity	[1] HF230712_RN_GBM_MVs_normalBC8_3_5.htrms.PG.MS2Quantity	[2] HF230712_RN_GBM_MVs_normalBC9_3_5.htrms.PG.MS2Quantity	[3] HF230712_RN_GBM_MVs_normalBC10_3_5.htrms.PG.MS2Quantity	[4] HF230712_RN_GBM_MVs_normalBC11_3_5.htrms.PG.MS2Quantity	[5] HF230712_RN_GBM_MVs_normalBC12_3_5.htrms.PG.MS2Quantity	[6] HF230712_RN_GBM_MVs_tumorH7_3_5.htrms.PG.MS2Quantity	[7] HF230712_RN_GBM_MVs_tumorH8_3_5.htrms.PG.MS2Quantity	[8] HF230712_RN_GBM_MVs_tumorH9_3_5.htrms.PG.MS2Quantity	[9] HF230712_RN_GBM_MVs_tumorH10_3_5.htrms.PG.MS2Quantity	[10] HF230712_RN_GBM_MVs_tumorH12_3_5.htrms.PG.MS2Quantity
Q99598	TSNAX	Translin-associated protein X	Q99598	TSNAX_HUMAN	4187.95458984375	2056.0361328125	6603.81884765625	7619.2314453125	5944.31201171875	7905.25732421875	4501.43408203125	6698.68310546875	10946.8603515625	4999.4736328125	4187.95458984375	2056.0361328125	6603.81884765625	7619.2314453125	5944.31201171875	7905.25732421875	4501.43408203125	6698.68310546875	10946.8603515625	4999.4736328125	6226.92822265625	11130.0302734375	2491.95483398438	4774.42822265625	5197.48486328125	5871.30859375	4429.9580078125	7301.822265625	6279.7099609375	1954.560546875
Q99747	NAPG	Gamma-soluble NSF attachment protein	Q99747	SNAG_HUMAN	28240.21875	43389.03125	31765.03515625	13901.2041015625	24522.314453125	17771.33984375	16134.822265625	10661.734375	4241.458984375	6459.0205078125	28240.21875	43389.03125	31765.03515625	13901.2041015625	24522.314453125	17771.33984375	16134.822265625	10661.734375	4241.458984375	6459.0205078125	14581.3642578125	16206.263671875	9406.0869140625	11467.380859375	10969.1396484375	9866.287109375	8599.46875	6359.28076171875	3556.92065429688	5589.57177734375
Q99808	SLC29A1	Equilibrative nucleoside transporter 1	Q99808	S29A1_HUMAN	177684.234375	273330.90625	183172.515625	212358.46875	330785.65625	434000.375	370081.09375	518549.375	601224.4375	337526.78125	177684.234375	273330.90625	183172.515625	212358.46875	330785.65625	434000.375	370081.09375	518549.375	601224.4375	337526.78125	59626.7578125	91472.1796875	69181.5546875	78695.078125	115172.46875	155472.6875	132623.953125	176928.828125	240844.203125	115402.7734375
Q99828	CIB1	Calcium and integrin-binding protein 1	Q99828	CIB1_HUMAN	87137.3359375	376929.1875	149433.78125	77580.2890625	215413.09375	70143.46875	109610.7734375	167993.09375	65443.96484375	168752.109375	87137.3359375	376929.1875	149433.78125	77580.2890625	215413.09375	70143.46875	109610.7734375	167993.09375	65443.96484375	168752.109375	73710.5859375	259778.890625	100979.734375	76105.7421875	145350.296875	81193.671875	107792.171875	166900.046875	72766.1640625	138348.21875
Q99832	CCT7	T-complex protein 1 subunit eta	Q99832	TCPH_HUMAN	88533.984375	63069.46484375	61708.33203125	93181.5625	75690.0390625	157043.796875	121300.609375	162222.171875	106907.15625	34455	88533.984375	63069.46484375	61708.33203125	93181.5625	75690.0390625	157043.796875	121300.609375	162222.171875	106907.15625	34455	25042.953125	22877.71875	19395.388671875	28404.9609375	27137.330078125	51674.640625	40227.796875	58112.44921875	36563.11328125	11992.7333984375
Q9BR76	CORO1B	Coronin-1B	Q9BR76	COR1B_HUMAN	117083.5234375	76748.84375	89654.4609375	94710.84375	60421.98828125	19298.755859375	25494.845703125	9180.888671875	5915.47412109375	31966.7265625	117083.5234375	76748.84375	89654.4609375	94710.84375	60421.98828125	19298.755859375	25494.845703125	9180.888671875	5915.47412109375	31966.7265625	60929.4765625	42563.15234375	57018.71875	57329.0625	37184.12890625	11825.376953125	17970.435546875	5117.80078125	5907.56005859375	21990.78125
Q9BS26	ERP44	Endoplasmic reticulum resident protein 44	Q9BS26	ERP44_HUMAN	15792.58203125	15803.5546875	12376.1240234375	24625.119140625	21248.966796875	48876.28125	74564.3515625	58622.89453125	62228.14453125	33465.4375	15792.58203125	15803.5546875	12376.1240234375	24625.119140625	21248.966796875	48876.28125	74564.3515625	58622.89453125	62228.14453125	33465.4375	11077.765625	7429.2744140625	5706.6953125	8573.0615234375	6226.498046875	11291.8994140625	15370.4560546875	10873.845703125	20834.26953125	10995.8720703125
Q9BS40	LXN	Latexin	Q9BS40	LXN_HUMAN	55648.76953125	42611.6640625	51377.26953125	38787.515625	32741.818359375	9632.869140625	8084.66357421875	4667.1083984375	8100.78271484375	10931.5224609375	55648.76953125	42611.6640625	51377.26953125	38787.515625	32741.818359375	9632.869140625	8084.66357421875	4667.1083984375	8100.78271484375	10931.5224609375	21465.44140625	19990.685546875	19186.509765625	13788.13671875	15315.94140625	2810.79028320313	4680.42626953125	3418.15209960938	4520.9326171875	3954.70361328125
Q9BSJ8	ESYT1	Extended synaptotagmin-1	Q9BSJ8	ESYT1_HUMAN	20372.775390625	16703.71875	21057.994140625	32196.52734375	15460.3232421875	9248.884765625	12624.298828125	6248.4658203125	12388.126953125	11398.53125	20372.775390625	16703.71875	21057.994140625	32196.52734375	15460.3232421875	9248.884765625	12624.298828125	6248.4658203125	12388.126953125	11398.53125	25449.30078125	20740.974609375	22961.46484375	49964.10546875	20133.06640625	29492.875	33896.06640625	13511.478515625	26941.138671875	21026.544921875
Q9BSL1	UBAC1	Ubiquitin-associated domain-containing protein 1	Q9BSL1	UBAC1_HUMAN	13732.880859375	26098.666015625	17389.26953125	48886.66015625	47360.11328125	110173.2578125	75339.8515625	115309.046875	77112.625	22460.296875	13732.880859375	26098.666015625	17389.26953125	48886.66015625	47360.11328125	110173.2578125	75339.8515625	115309.046875	77112.625	22460.296875	6031.736328125	8142.97216796875	3395.33251953125	13429.908203125	10256.689453125	30153.177734375	21710.978515625	35410.34765625	25413.6015625	6239.017578125
Q9BV40	VAMP8	Vesicle-associated membrane protein 8	Q9BV40	VAMP8_HUMAN	77908.6171875	119846.84375	129055	132021.671875	130685.1328125	81239.28125	92329.296875	94516.4140625	31080.09375	151671.671875	77908.6171875	119846.84375	129055	132021.671875	130685.1328125	81239.28125	92329.296875	94516.4140625	31080.09375	151671.671875	19880.76953125	37774.0390625	33869.55078125	37708.296875	31182.833984375	21031.84765625	23335.19140625	26472.552734375	6923.1591796875	41357.6171875
Q9BWP8	COLEC11	Collectin-11	Q9BWP8	COL11_HUMAN	46171.39453125	20926.310546875	51416.22265625	198283.359375	92516.59375	6045.95068359375	5615.52490234375	7137.74462890625	29196.28125	39801.08203125	46171.39453125	20926.310546875	51416.22265625	198283.359375	92516.59375	6045.95068359375	5615.52490234375	7137.74462890625	29196.28125	39801.08203125	17281.857421875	15373.7294921875	25156.412109375	85498.40625	44120.34375	3351.64282226563	1893.30456542969	1890.99645996094	11516.8212890625	18391.396484375
Q9BX67	JAM3	Junctional adhesion molecule C	Q9BX67	JAM3_HUMAN	249414.28125	237668.625	322027.6875	274181.1875	139061.53125	58589.75390625	88971.4375	118442.8125	25474.931640625	120738.4375	249414.28125	237668.625	322027.6875	274181.1875	139061.53125	58589.75390625	88971.4375	118442.8125	25474.931640625	120738.4375	107160.0625	108593.859375	133225.25	129321.6875	61390.41015625	30472.580078125	42757.06640625	35575.64453125	18827.298828125	50822.67578125
Q9BZQ8	NIBAN1	Protein Niban 1	Q9BZQ8	NIBA1_HUMAN	33033.0078125	52713.94921875	38672.81640625	28013.77734375	24183.84375	8017.08642578125	20406.53515625	11784.6923828125	7661.01025390625	12011.5234375	33033.0078125	52713.94921875	38672.81640625	28013.77734375	24183.84375	8017.08642578125	20406.53515625	11784.6923828125	7661.01025390625	12011.5234375	13059.4072265625	20877.09765625	15400.87109375	10836.4619140625	9389.7255859375	4208.97705078125	9374.16015625	4236.91259765625	4464.8095703125	6079.20849609375
Q9C0C9	UBE2O	(E3-independent) E2 ubiquitin-conjugating enzyme	Q9C0C9	UBE2O_HUMAN	58479.03125	46716.515625	28868.345703125	55981.14453125	65869.546875	200768.71875	133346.3125	222482.96875	179698.0625	29962.048828125	58479.03125	46716.515625	28868.345703125	55981.14453125	65869.546875	200768.71875	133346.3125	222482.96875	179698.0625	29962.048828125	17465.771484375	12695.9287109375	8804.5888671875	17761.224609375	18834.40234375	51590.359375	38168.96875	63937.06640625	51678.17578125	11264.826171875
Q9C0H2	TTYH3	Protein tweety homolog 3	Q9C0H2	TTYH3_HUMAN	100519.125	95683.140625	72745.046875	96325.46875	140250.390625	139023.921875	33948.90625	188100.96875	56787.12109375	171426.796875	100519.125	95683.140625	72745.046875	96325.46875	140250.390625	139023.921875	33948.90625	188100.96875	56787.12109375	171426.796875	40931.60546875	42989.171875	35853.18359375	42132.95703125	56637.24609375	59926.46484375	23001.876953125	86885.5234375	26579.375	73347.3046875
Q9GZT8	NIF3L1	NIF3-like protein 1	Q9GZT8	NIF3L_HUMAN	12618.4609375	11025.4375	5672.349609375	13490.2138671875	18706.0234375	50143.94921875	31275.775390625	51900.92578125	47070.2265625	7318.30078125	12618.4609375	11025.4375	5672.349609375	13490.2138671875	18706.0234375	50143.94921875	31275.775390625	51900.92578125	47070.2265625	7318.30078125	9196.94140625	11746.8466796875	2182.27783203125	7708.7685546875	13325.203125	25982.16796875	20065.166015625	30065.6015625	29663	2725.70166015625
Q9H0U4	RAB1B	Ras-related protein Rab-1B	Q9H0U4	RAB1B_HUMAN	524280.625	410412.71875	468462.28125	503861.03125	418867.84375	352743.4375	380955.53125	452856.90625	358199.96875	397579.34375	524280.625	410412.71875	468462.28125	503861.03125	418867.84375	352743.4375	380955.53125	452856.90625	358199.96875	397579.34375	167983.515625	140660.53125	152041.796875	176800.09375	135989.875	126880.0546875	126764.078125	144347.21875	115633.3203125	145248.921875
Q9H223	EHD4	EH domain-containing protein 4	Q9H223	EHD4_HUMAN	104349.3046875	272131.21875	145953.828125	93641.234375	85919.015625	71773.3515625	83923.7421875	69756.0390625	44855.32421875	92160.0859375	104349.3046875	272131.21875	145953.828125	93641.234375	85919.015625	71773.3515625	83923.7421875	69756.0390625	44855.32421875	92160.0859375	34602.5859375	72175.53125	41409.55078125	31606.978515625	32264.779296875	24832.17578125	27071.26171875	26219.998046875	16309.697265625	30217.6328125
Q9H2K8	TAOK3	Serine/threonine-protein kinase TAO3	Q9H2K8	TAOK3_HUMAN	83055.3671875	77335.6171875	102894.3671875	86726.59375	74384.6875	38034.06640625	42923.7734375	13445.515625	9307.689453125	40795.18359375	83055.3671875	77335.6171875	102894.3671875	86726.59375	74384.6875	38034.06640625	42923.7734375	13445.515625	9307.689453125	40795.18359375	33421.15625	33329.11328125	35849.6796875	34648.8359375	27654.67578125	19723.8515625	20268.388671875	9727.04296875	7395.318359375	14893.3955078125
Q9H3M7	TXNIP	Thioredoxin-interacting protein	Q9H3M7	TXNIP_HUMAN	47925.69921875	154438.421875	43715.640625	46860.84765625	64418.265625	53933.16015625	51170.640625	47080.83984375	19846.328125	34674.11328125	47925.69921875	154438.421875	43715.640625	46860.84765625	64418.265625	53933.16015625	51170.640625	47080.83984375	19846.328125	34674.11328125	19286.98046875	58883.4453125	30168.60546875	24659.83984375	25656.55078125	27757.107421875	25410.41015625	21569.806640625	14634.1357421875	16022.1259765625
Q9H3N1	TMX1	Thioredoxin-related transmembrane protein 1	Q9H3N1	TMX1_HUMAN	31075.701171875	13306.6689453125	32947.6484375	53825.8203125	28773.59375	51771.45703125	68911.390625	61886.03125	83285.640625	48886.22265625	31075.701171875	13306.6689453125	32947.6484375	53825.8203125	28773.59375	51771.45703125	68911.390625	61886.03125	83285.640625	48886.22265625	20021.125	5186.19287109375	15276.609375	26890.6484375	15019.1171875	26911.84375	34177.1953125	27845.130859375	40147.8671875	18523.048828125
Q9H3Z4	DNAJC5	DnaJ homolog subfamily C member 5	Q9H3Z4	DNJC5_HUMAN	52528.7109375	146417.40625	83023.6875	74483.109375	86917.046875	88576.7734375	96985.8984375	108482.2109375	81476.828125	63724.08984375	52528.7109375	146417.40625	83023.6875	74483.109375	86917.046875	88576.7734375	96985.8984375	108482.2109375	81476.828125	63724.08984375	13350.634765625	34165.140625	19117.39453125	23931.37890625	22925.544921875	15413.1728515625	19746.751953125	22842.8984375	17526.1328125	16960.130859375
Q9H444	CHMP4B	Charged multivesicular body protein 4b	Q9H444	CHM4B_HUMAN	40363.75	32446.78515625	27167.5859375	19866.24609375	23539.779296875	26021.32421875	19813.53515625	14742.431640625	18392.296875	21027.40625	40363.75	32446.78515625	27167.5859375	19866.24609375	23539.779296875	26021.32421875	19813.53515625	14742.431640625	18392.296875	21027.40625	11580.60546875	8974.087890625	6719.080078125	6664.21630859375	7778.57470703125	7348.94677734375	8024.693359375	4006.21069335938	7044.0888671875	6375.20849609375
Q9H479	FN3K	Fructosamine-3-kinase	Q9H479	FN3K_HUMAN	41000.2421875	37682.765625	5728.45654296875	40193.20703125	39484.359375	12592.142578125	8207.8310546875	22390.310546875	16899.6953125	6345.49755859375	41000.2421875	37682.765625	5728.45654296875	40193.20703125	39484.359375	12592.142578125	8207.8310546875	22390.310546875	16899.6953125	6345.49755859375	18396.265625	15750.4228515625	6798.908203125	21297.935546875	17772.3515625	16043.556640625	11130.80859375	11867.9912109375	22111.23828125	9545.1064453125
Q9H4B7	TUBB1	Tubulin beta-1 chain	Q9H4B7	TBB1_HUMAN	1787210.125	478436.71875	980663.5	974116.25	903409.125	343952.9375	422259	77653.046875	90381.453125	357408.875	1787210.125	478436.71875	980663.5	974116.25	903409.125	343952.9375	422259	77653.046875	90381.453125	357408.875	679795.75	245325.15625	430109.59375	371053.0625	359108.8125	150899.703125	195818.609375	46092.1875	53430.3125	163496.96875
Q9H4E7	DEF6	Differentially expressed in FDCP 6 homolog	Q9H4E7	DEFI6_HUMAN	57876.046875	192083.640625	118190.390625	42055.37109375	79348.109375	27674.234375	69769.03125	92826.609375	9989.7724609375	59355.2265625	57876.046875	192083.640625	118190.390625	42055.37109375	79348.109375	27674.234375	69769.03125	92826.609375	9989.7724609375	59355.2265625	15899.6748046875	46361.203125	26224.369140625	12287.390625	18840.603515625	10543.0107421875	17737.953125	22594.564453125	3418.96752929688	16478.82421875
Q9H4G4	GLIPR2	Golgi-associated plant pathogenesis-related protein 1	Q9H4G4	GAPR1_HUMAN	1071633.375	2160173	2178462.75	868127.625	740501.75	1734602.625	1670079.125	1634466.5	1161474.875	804960	1071633.375	2160173	2178462.75	868127.625	740501.75	1734602.625	1670079.125	1634466.5	1161474.875	804960	257632.0625	497542	467775.5	234667.234375	179647.609375	427721.53125	445817.84375	404433.5	298469.03125	190001.546875
Q9H4X1	RGCC	Regulator of cell cycle RGCC	Q9H4X1	RGCC_HUMAN	109133.46875	9617.2236328125	201855.46875	103601.046875	109582.7265625	37337.11328125	77019.203125	3129.88842773438	34059.4375	81983.84375	109133.46875	9617.2236328125	201855.46875	103601.046875	109582.7265625	37337.11328125	77019.203125	3129.88842773438	34059.4375	81983.84375	29064.35546875	3459.56860351563	66396.8515625	32809.88671875	34215.15625	13445.0068359375	27317.30078125	1298.77563476563	15248.314453125	29603.560546875
Q9H939	PSTPIP2	Proline-serine-threonine phosphatase-interacting protein 2	Q9H939	PPIP2_HUMAN	124186.9921875	124494.546875	181020.359375	136336.640625	111786.2109375	35008.390625	51667.38671875	12746.59375	18761.23828125	79431.8984375	124186.9921875	124494.546875	181020.359375	136336.640625	111786.2109375	35008.390625	51667.38671875	12746.59375	18761.23828125	79431.8984375	44573.83203125	73790.421875	96358.6953125	89564.8125	74078.6875	39315.69140625	41917.84375	23240.734375	17047.744140625	53671.25
Q9HAV0	GNB4	Guanine nucleotide-binding protein subunit beta-4	Q9HAV0	GBB4_HUMAN	416923.09375	439905.875	341025.6875	376531.28125	279522.90625	251369.59375	299769.53125	208932.375	151402.859375	208458.15625	416923.09375	439905.875	341025.6875	376531.28125	279522.90625	251369.59375	299769.53125	208932.375	151402.859375	208458.15625	87875.015625	105490.4921875	89715.2578125	83816.625	60087.63671875	56418.6640625	64793.3125	42920.8828125	32815.390625	46873.08203125
Q9HB71	CACYBP	Calcyclin-binding protein	Q9HB71	CYBP_HUMAN	36289.60546875	51212.04296875	68367.640625	54312.734375	17362.025390625	9160.390625	7419.36865234375	7915.03857421875	10337.9716796875	10056.37890625	36289.60546875	51212.04296875	68367.640625	54312.734375	17362.025390625	9160.390625	7419.36865234375	7915.03857421875	10337.9716796875	10056.37890625	10952.5283203125	3539.71826171875	15148.564453125	20256.935546875	7396.35791015625	4044.31420898438	3117.169921875	2918.7001953125	2024.90502929688	3597.04931640625
Q9HBH0	RHOF	Rho-related GTP-binding protein RhoF	Q9HBH0	RHOF_HUMAN	164873.703125	124780.421875	138488.28125	94180.046875	30311.42578125	22881.8515625	45684.546875	26328.55078125	6727.55224609375	27974.205078125	164873.703125	124780.421875	138488.28125	94180.046875	30311.42578125	22881.8515625	45684.546875	26328.55078125	6727.55224609375	27974.205078125	52530.3359375	48862.25	50107.89453125	34305.61328125	17504.087890625	17462.857421875	25340.86328125	19810.25390625	7777.4130859375	17496.990234375
Q9HBI1	PARVB	Beta-parvin	Q9HBI1	PARVB_HUMAN	1744551.625	1119090.5	1328657.875	1761973.25	1069467.25	502296.15625	603245.125	420171.28125	297415.1875	610574.5625	1744551.625	1119090.5	1328657.875	1761973.25	1069467.25	502296.15625	603245.125	420171.28125	297415.1875	610574.5625	459636.78125	310082	354699.21875	494567.46875	278524.09375	170038.328125	188272.703125	126322.234375	106060.1796875	186852.546875
Q9HCM2	PLXNA4	Plexin-A4	Q9HCM2	PLXA4_HUMAN	73340.375	31414.927734375	42698.34765625	45984.56640625	61661.53125	8648.6826171875	13004.201171875	10565.021484375	15688.076171875	15108.94921875	73340.375	31414.927734375	42698.34765625	45984.56640625	61661.53125	8648.6826171875	13004.201171875	10565.021484375	15688.076171875	15108.94921875	26325.744140625	12284.892578125	14862.34375	23847.333984375	21677.021484375	7853.28759765625	6740.55322265625	5203.8408203125	6102.69091796875	6412.88232421875
Q9HCN6	GP6	Platelet glycoprotein VI	Q9HCN6	GPVI_HUMAN	162554.03125	104970.046875	31490.89453125	108469.6171875	123755.3828125	6916.189453125	12801.90234375	10416.25390625	7951.2783203125	14450.27734375	162554.03125	104970.046875	31490.89453125	108469.6171875	123755.3828125	6916.189453125	12801.90234375	10416.25390625	7951.2783203125	14450.27734375	23017.314453125	20502.41796875	20077.298828125	14186.58984375	17631.54296875	11657.859375	5103.6240234375	3107.69970703125	7690.7275390625	3263.63134765625
Q9HCY8	S100A14	Protein S100-A14	Q9HCY8	S10AE_HUMAN	10913.5263671875	11451.484375	7042.36767578125	4716.30615234375	6888.43017578125	6025.1025390625	3896.1279296875	5679.62451171875	9839.5166015625	3383.10571289063	10913.5263671875	11451.484375	7042.36767578125	4716.30615234375	6888.43017578125	6025.1025390625	3896.1279296875	5679.62451171875	9839.5166015625	3383.10571289063	3802.00805664063	3785.0263671875	2594.0234375	2317.1220703125	2428.92993164063	3425.24926757813	1285.55688476563	1885.72485351563	4133.119140625	1197.45166015625
Q9NP58	ABCB6	ATP-binding cassette sub-family B member 6	Q9NP58	ABCB6_HUMAN	63173.01953125	106369.25	54250.34765625	101733.7890625	60480.91796875	246450.015625	227675.734375	423956.46875	277636.8125	201032.171875	63173.01953125	106369.25	54250.34765625	101733.7890625	60480.91796875	246450.015625	227675.734375	423956.46875	277636.8125	201032.171875	20189.076171875	31891.25	14925.8359375	24144.85546875	15732.5712890625	47770.921875	47630.55078125	86684.578125	62381.79296875	44532.27734375
Q9NP59	SLC40A1	Solute carrier family 40 member 1	Q9NP59	S40A1_HUMAN	23867.796875	38123.22265625	19239.95703125	52287.9765625	54096.3515625	119173.140625	91966.84375	181033.421875	157894.109375	69360.28125	23867.796875	38123.22265625	19239.95703125	52287.9765625	54096.3515625	119173.140625	91966.84375	181033.421875	157894.109375	69360.28125	5749.9130859375	9931.7744140625	7109.0927734375	13812.1455078125	11384.11328125	26526.046875	19626.61328125	34782.84375	29539.654296875	13346.283203125
Q9NQZ6	ZC4H2	Zinc finger C4H2 domain-containing protein	Q9NQZ6	ZC4H2_HUMAN	42882.28515625	66694.390625	41904.40625	69083.375	103611.3203125	98351.7734375	83511.3984375	248844.0625	122741.859375	204036.296875	42882.28515625	66694.390625	41904.40625	69083.375	103611.3203125	98351.7734375	83511.3984375	248844.0625	122741.859375	204036.296875	164704.40625	87854.140625	116409.390625	145811.625	110429.375	73239.84375	58338.13671875	85905.9921875	56843.30078125	94680.3359375
Q9NR12	PDLIM7	PDZ and LIM domain protein 7	Q9NR12	PDLI7_HUMAN	198987.15625	99357.390625	220389.734375	134175.984375	125973.8203125	28017.96875	43208.671875	10400.7685546875	7674.69140625	50674.16796875	198987.15625	99357.390625	220389.734375	134175.984375	125973.8203125	28017.96875	43208.671875	10400.7685546875	7674.69140625	50674.16796875	54347.625	23788.791015625	57833.8828125	40270.70703125	30827.16796875	17355.68359375	15142.234375	7086.3603515625	8531.7109375	21002.453125
Q9NR31	SAR1A	GTP-binding protein SAR1a	Q9NR31	SAR1A_HUMAN	149201.90625	75527.625	128096.265625	149619.0625	84027.09375	32870.2734375	42949.07421875	16092.1513671875	2703.22143554688	29207.955078125	149201.90625	75527.625	128096.265625	149619.0625	84027.09375	32870.2734375	42949.07421875	16092.1513671875	2703.22143554688	29207.955078125	60996.8828125	38789.7578125	47986.8359375	59816.984375	29606.01953125	23404.193359375	21730.732421875	7139.68701171875	5636.99072265625	18048.8984375
